time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.0,0.592566163125,-1.2049927546,-0.479104379309,1.4577763973,-1.02830077055,-0.657300282804,1.62302168097
0.5,0.607670126066,-1.19629444669,-0.481300394956,1.53455517162,-0.947212026354,-0.715913369805,1.49268792213
1.0,0.63075724428,-1.17223746567,-0.482647963504,1.68808683117,-0.76564195401,-0.849118065399,1.26805884235
1.5,0.64891687208,-1.07130274834,-0.477170032458,1.76793201503,-0.623973951293,-0.972397139825,1.12311923079
2.0,0.660293029375,-0.925525795426,-0.469853548692,1.75902804925,-0.530219720994,-1.06841908111,1.03939107762
2.5,0.663076513507,-0.827100755213,-0.461723095478,1.70704987654,-0.453717563108,-1.10940391501,1.01908879987
3.0,0.665088221052,-0.74632934744,-0.452967122648,1.65398790972,-0.439171082446,-1.09775654084,1.0352992858
3.5,0.674672948696,-0.675831917196,-0.443935230061,1.62570901412,-0.401477116284,-1.10489070433,1.02481641778
4.0,0.685666360942,-0.608980530408,-0.429197563304,1.59208816922,-0.339610584838,-1.10345914216,1.00697487796
4.5,0.704326809919,-0.580403045842,-0.399306062677,1.57393119865,-0.314340180604,-1.07681241199,1.01901153577
5.0,0.753752156831,-0.600861426203,-0.376907339689,1.60224616602,-0.319307769298,-1.05713649227,1.04220247201
5.5,0.845382698957,-0.627294777849,-0.375311712354,1.66024208954,-0.294920954321,-1.04671665621,1.03585190924
6.0,0.953825874468,-0.650208881424,-0.376364923547,1.71672159336,-0.20609837598,-1.0988623275,1.02019970855
6.5,1.05854508461,-0.665933285967,-0.379853870925,1.77045751558,-0.0682397360938,-1.16231745361,0.988463813522
7.0,1.17018788917,-0.674361874365,-0.382524170734,1.79149349992,0.0772009050609,-1.1281580498,0.928758512721
7.5,1.29193519367,-0.676814340817,-0.385407552895,1.77188737014,0.221693178367,-1.03140401233,0.871602319305
8.0,1.37477333891,-0.672846253566,-0.386744541593,1.72323664121,0.354308338409,-0.927820049942,0.802574351061
8.5,1.37505364329,-0.642369045467,-0.387181573772,1.68355468304,0.393609776202,-0.906031832894,0.728757621052
9.0,1.33953642031,-0.605713068235,-0.388718110158,1.67232181609,0.352080555529,-0.942782875339,0.521042352351
9.5,1.30673699305,-0.59945352155,-0.389846603759,1.6525120838,0.307210856779,-0.935604237353,0.157407578116
10.0,1.27884917569,-0.618699631295,-0.389271903837,1.63655961211,0.252610616638,-0.901154873562,-0.140565222481
10.5,1.26615436344,-0.65068782798,-0.387311946224,1.66428288035,0.179933345852,-0.912829794898,-0.445170974841
11.0,1.26957195076,-0.66302773817,-0.385569276477,1.73207708709,0.11476876569,-0.923758258916,-0.743252620772
